siren,insee
212002380,2B238
212002398,2B239
212002414,2B241
212002422,2B242
212002430,2B243
212002448,2B244
212002455,2B245
212002463,2B246
212002489,2B248
212002505,2B250
212002513,2B251
212002521,2B252
212002554,2B255
212002562,2B256
212002570,2B257
212002604,2B260
212002612,2B261
212002638,2B263
212002646,2B264
212002653,2B265
212002679,2B267
212002737,2B273
212002745,2B274
212002752,2B275
212002778,2B277
212002802,2B280
212002810,2B281
212002836,2B283
212002869,2B286
212002877,2B287
212002893,2B289
212002901,2B290
212002919,2B291
212002927,2B292
212002935,2B293
212002968,2B296
212002976,2B297
212002984,2B298
212002992,2B299
212003016,2B301
212003024,2B302
212003032,2B303
212003040,2B304
212003057,2B305
212003065,2B306
212003073,2B307
212003099,2B309
212003115,2B311
212003131,2B313
212003149,2B314
212003156,2B315
212003164,2B316
212003172,2B317
212003180,2B318
212003198,2B319
212003206,2B320
212003214,2B321
212003271,2B327
212003289,2B328
212003297,2B329
212003321,2B332
212003339,2B333
212003347,2B334
212003354,2B335
212003370,2B337
212003388,2B338
212003396,2B339
212003404,2B340
212003412,2B341
212003420,2B342
212003438,2B343
212003446,2B344
212003461,2B346
212003479,2B347
212003503,2B350
212003529,2B352
212003537,2B353
212003545,2B354
212003552,2B355
212003560,2B356
212003610,2B361
212003644,2B364
212003651,2B365
212003669,2B366
213000011,30001
213000029,30002
213000037,30003
213000045,30004
213000052,30005
213000060,30006
213000078,30007
213000086,30008
213000094,30009
213000102,30010
213000110,30011
213000128,30012
213000136,30013
213000144,30014
213000151,30015
213000169,30016
213000177,30017
213000185,30018
213000193,30019
213000201,30020
213000219,30021
213000227,30022
213000235,30023
213000243,30024
213000250,30025
213000268,30026
213000276,30027
213000284,30028
213000292,30029
213000300,30030
213000318,30031
213000326,30032
213000334,30033
213000342,30034
213000359,30035
213000367,30036
213000375,30037
213000383,30038
213000391,30039
213000409,30040
213000417,30041
213000425,30042
213000433,30043
213000441,30044
213000458,30045
213000466,30046
213000474,30047
213000482,30048
213000490,30049
213000508,30050
213000516,30051
200082428,30052
213000532,30053
213000540,30054
213000557,30055
213000565,30056
213000573,30057
213000581,30058
213000599,30059
213000607,30060
213000615,30061
213000623,30062
213000649,30064
213000656,30065
213000664,30066
213000672,30067
213000680,30068
213000698,30069
213000706,30070
213000714,30071
213000722,30072
213000730,30073
213000748,30074
213000755,30075
213000763,30076
213000771,30077
213000797,30079
213000805,30080
213000813,30081
213000821,30082
213000839,30083
213000847,30084
213000854,30085
213000862,30086
213000870,30087
213000888,30088
213000896,30089
213000904,30090
213000912,30091
213000920,30092
213000938,30093
213000946,30094
213000953,30095
213000961,30096
213000979,30097
213000987,30098
213000995,30099
213001001,30100
213001019,30101
213001027,30102
213001035,30103
213001043,30104
213001050,30105
213001068,30106
213001076,30107
213001084,30108
213001092,30109
213001100,30110
213001118,30111
213001126,30112
213001134,30113
213001142,30114
213001159,30115
213001167,30116
213001175,30117
213001191,30119
213001209,30120
213001217,30121
213001225,30122
213001233,30123
213001241,30124
213001258,30125
213001266,30126
213001274,30127
213001282,30128
213001290,30129
213001308,30130
213001316,30131
213001324,30132
213001332,30133
213001340,30134
213001357,30135
213001365,30136
213001373,30137
213001381,30138
213001399,30139
213001407,30140
213001415,30141
213001423,30142
213001431,30143
213001449,30144
213001456,30145
213001464,30146
213001472,30147
213001480,30148
213001498,30149
213001506,30150
213001514,30151
213001522,30152
213001530,30153
213001548,30154
213001555,30155
213001563,30156
213001589,30158
213001597,30159
213001605,30160
213001613,30161
213001621,30162
213001639,30163
213001647,30164
213001654,30165
213001662,30166
213001670,30167
213001688,30168
213001696,30169
213001704,30170
213001712,30171
213001720,30172
213001738,30173
213001746,30174
213001753,30175
213001761,30176
213001779,30177
213001787,30178
213001795,30179
213001803,30180
213001811,30181
213001829,30182
213001837,30183
213001845,30184
213001852,30185
213001860,30186
213001878,30187
213001886,30188
213001894,30189
213001910,30191
213001928,30192
213001936,30193
213001944,30194
213001951,30195
213001969,30196
213001977,30197
213001985,30198
213001993,30199
213002009,30200
213002017,30201
213002025,30202
213002033,30203
213002041,30204
213002058,30205
213002066,30206
213002074,30207
213002082,30208
213002090,30209
213002108,30210
213002116,30211
213002124,30212
213002132,30213
213002140,30214
213002157,30215
213002165,30216
213002173,30217
213002181,30218
213002199,30219
213002207,30220
213002215,30221
213002223,30222
213002231,30223
213002249,30224
213002256,30225
213002264,30226
213002272,30227
213002280,30228
213002298,30229
213002306,30230
213002314,30231
213002322,30232
213002330,30233
213002348,30234
213002355,30235
213002363,30236
213002371,30237
213002389,30238
213002397,30239
213002405,30240
213002413,30241
213002421,30242
213002439,30243
213002447,30244
213002454,30245
213002462,30246
213002470,30247
213002488,30248
213002496,30249
213002504,30250
213002512,30251
213002520,30252
213002538,30253
213002546,30254
213002553,30255
213002561,30256
213002579,30257
213002587,30258
213002595,30259
213002603,30260
213002611,30261
213002629,30262
213002637,30263
213002645,30264
213002652,30265
213002660,30266
213002678,30267
213002686,30268
213002694,30269
213002702,30270
213002710,30271
213002728,30272
213002736,30273
213002744,30274
213002751,30275
213002769,30276
213002777,30277
213002785,30278
213002793,30279
213002801,30280
213002819,30281
213002827,30282
213002835,30283
213002843,30284
213002850,30285
213002868,30286
213002876,30287
213002884,30288
213002892,30289
213002900,30290
213002918,30291
213002926,30292
213002934,30293
213002942,30294
213002959,30295
213002967,30296
213002975,30297
213002983,30298
213002991,30299
213003007,30300
213003015,30301
213003023,30302
213003031,30303
213003049,30304
213003056,30305
213003064,30306
213003072,30307
213003080,30308
213003098,30309
213003106,30310
213003114,30311
213003122,30312
213003130,30313
213003148,30314
213003155,30315
213003163,30316
213003171,30317
213003189,30318
213003197,30319
213003205,30320
213003213,30321
213003221,30322
213003239,30323
213003247,30324
213003254,30325
213003262,30326
213003270,30327
213003288,30328
213003296,30329
213003304,30330
213003312,30331
213003320,30332
213003338,30333
213003346,30334
213003353,30335
213003361,30336
213003379,30337
213003387,30338
200082725,30339
213003403,30340
213003411,30341
213003429,30342
213003437,30343
213003445,30344
213003452,30345
213003460,30346
213003478,30347
213003486,30348
213003494,30349
213003502,30350
213003510,30351
213003528,30352
213003536,30353
213003544,30354
213003551,30355
213003569,30356
213100019,31001
213100027,31002
213100035,31003
213100043,31004
213100050,31005
213100068,31006
213100076,31007
213100084,31008
213100092,31009
213100100,31010
213100118,31011
213100126,31012
213100134,31013
213100142,31014
213100159,31015
213100175,31017
213100183,31018
213100191,31019
213100209,31020
213100217,31021
213100225,31022
213100233,31023
213100241,31024
213100258,31025
213100266,31026
213100274,31027
213100282,31028
213100290,31029
213100308,31030
213100316,31031
213100324,31032
213100332,31033
213100340,31034
213100357,31035
213100365,31036
213100373,31037
213100381,31038
213100399,31039
213100407,31040
213100415,31041
213100423,31042
213100431,31043
213100449,31044
213100456,31045
213100464,31046
213100472,31047
213100480,31048
213100498,31049
213100506,31050
213100514,31051
213100522,31052
213100530,31053
213100548,31054
213100555,31055
213100563,31056
213100571,31057
213100589,31058
213100597,31059
213100605,31060
213100613,31061
213100621,31062
213100639,31063
213100647,31064
213100654,31065
213100662,31066
213100670,31067
213100688,31068
213100696,31069
213100704,31070
213100712,31071
213100720,31072
213100738,31073
213100746,31074
213100753,31075
213100761,31076
213100779,31077
213100787,31078
213100795,31079
213100803,31080
213100811,31081
213100829,31082
213100837,31083
213100845,31084
213100852,31085
213100860,31086
213100878,31087
213100886,31088
213100894,31089
213100902,31090
213100910,31091
213100928,31092
213100936,31093
213100944,31094
213100951,31095
213100969,31096
213100977,31097
213100985,31098
213100993,31099
213101009,31100
213101017,31101
213101025,31102
213101033,31103
213101041,31104
213101058,31105
213101066,31106
213101074,31107
213101082,31108
213101090,31109
213101108,31110
213101116,31111
213101124,31112
213101132,31113
213101140,31114
213101157,31115
213101165,31116
213101173,31117
213101181,31118
213101199,31119
213101207,31120
213101215,31121
213101223,31122
213101231,31123
213101249,31124
213101256,31125
213101264,31126
213101272,31127
213101280,31128
213101298,31129
213101306,31130
213101314,31131
213101322,31132
213101330,31133
213101348,31134
213101355,31135
213101363,31136
213101371,31137
213101389,31138
213101397,31139
213101405,31140
213101413,31141
213101421,31142
213101439,31143
213101447,31144
213101454,31145
213101462,31146
213101470,31147
213101488,31148
213101496,31149
213101504,31150
213101512,31151
213101520,31152
213101538,31153
213101553,31155
213101561,31156
213101579,31157
213101587,31158
213101595,31159
213101603,31160
213101611,31161
213101629,31162
213101637,31163
213101645,31164
213101652,31165
213101660,31166
213101678,31167
213101686,31168
213101694,31169
213101702,31170
213101710,31171
213101728,31172
213101736,31173
213101744,31174
213101751,31175
213101769,31176
213101777,31177
213101785,31178
213101793,31179
213101801,31180
213101819,31181
213101827,31182
213101835,31183
213101843,31184
213101850,31185
213101868,31186
213101876,31187
213101884,31188
213101892,31189
213101900,31190
213101918,31191
213101926,31192
213101934,31193
213101942,31194
213101959,31195
213101967,31196
213101975,31197
213101983,31198
213101991,31199
213102007,31200
213102015,31201
213102023,31202
213102031,31203
213102049,31204
213102056,31205
213102064,31206
213102072,31207
213102080,31208
213102098,31209
213102106,31210
213102114,31211
213102122,31212
213102130,31213
213102155,31215
213102163,31216
213102171,31217
213102189,31218
213102197,31219
213102205,31220
213102213,31221
213102221,31222
213102239,31223
213102247,31224
213102254,31225
213102262,31226
213102270,31227
213102288,31228
213102296,31229
213102304,31230
213102312,31231
213102320,31232
213102338,31233
213102346,31234
213102353,31235
213102361,31236
213102379,31237
213102387,31238
213102395,31239
213102403,31240
213102411,31241
213102429,31242
213102437,31243
213102445,31244
213102452,31245
213102460,31246
213102478,31247
213102486,31248
213102494,31249
213102502,31250
213102510,31251
213102528,31252
213102536,31253
213102544,31254
213102551,31255
213102569,31256
213102585,31258
213102593,31259
213102601,31260
213102619,31261
213102627,31262
213102635,31263
213102643,31264
213102650,31265
213102668,31266
213102676,31267
213102684,31268
213102692,31269
213102700,31270
213102718,31271
213102726,31272
213102734,31273
213102742,31274
213102759,31275
213102767,31276
200077451,31277
213102783,31278
213102791,31279
213102809,31280
213102817,31281
213102825,31282
213102833,31283
213102841,31284
213102858,31285
213102866,31286
213102874,31287
213102882,31288
213102890,31289
213102908,31290
213102916,31291
213102924,31292
213102932,31293
213102940,31294
213102957,31295
213102965,31296
213102973,31297
213102999,31299
200014512,31300
213103013,31301
213103021,31302
213103039,31303
213103047,31304
213103054,31305
213103062,31306
213103088,31308
213103096,31309
213103104,31310
213103112,31311
213103120,31312
213103138,31313
213103146,31314
213103153,31315
213103161,31316
213103179,31317
213103187,31318
213103195,31319
213103203,31320
213103211,31321
213103229,31322
213103237,31323
213103245,31324
213103252,31325
213103260,31326
213103278,31327
213103286,31328
213103294,31329
213103302,31330
213103310,31331
213103328,31332
213103336,31333
213103344,31334
213103351,31335
213103369,31336
213103377,31337
213103385,31338
213103393,31339
213103401,31340
213103419,31341
213103427,31342
213103435,31343
213103443,31344
213103450,31345
213103468,31346
213103476,31347
213103484,31348
213103492,31349
213103500,31350
213103518,31351
213103526,31352
213103534,31353
213103542,31354
213103559,31355
213103567,31356
213103575,31357
213103583,31358
213103591,31359
213103609,31360
213103617,31361
213103625,31362
213103633,31363
213103641,31364
213103658,31365
213103666,31366
213103674,31367
213103682,31368
213103690,31369
213103708,31370
213103716,31371
213103724,31372
213103732,31373
213103740,31374
213103757,31375
213103765,31376
213103773,31377
213103781,31378
213103799,31379
213103807,31380
213103815,31381
213103823,31382
213103831,31383
213103849,31384
213103856,31385
213103864,31386
213103872,31387
213103880,31388
213103898,31389
213103906,31390
213103914,31391
213103922,31392
213103930,31393
213103948,31394
213103955,31395
213103963,31396
213103971,31397
213103989,31398
213103997,31399
213104003,31400
213104011,31401
213104029,31402
213104037,31403
213104045,31404
213104052,31405
213104060,31406
213104078,31407
213104086,31408
213104094,31409
213104102,31410
213104110,31411
200064210,31412
213104136,31413
213104144,31414
213104151,31415
213104169,31416
213104177,31417
213104185,31418
213104193,31419
213104201,31420
213104219,31421
213104227,31422
213104235,31423
213104243,31424
213104250,31425
